FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,LONGITUDE,LATITUDE,AP13,AP14,AP35,AP36,AP41,AP42,AP51,AP52,AP155,AP156,AP161,AP162
0.0,0.0,202.0,2.0,11.0,13.0,1369910662.0,-7643.2014999985695,4864947.990599997,-91.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0
0.0,0.0,208.0,2.0,11.0,13.0,1369910835.0,-7656.635699998587,4864938.026000001,-77.0,-74.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-69.0,-69.0,-105.0,-105.0
0.0,0.0,201.0,2.0,11.0,13.0,1369910584.0,-7645.088700000197,4864948.9595,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,-88.0,-105.0,-105.0
0.0,0.0,213.0,2.0,11.0,13.0,1369910972.0,-7674.955899998546,4864934.514399998,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-86.0,-105.0,-105.0
0.0,0.0,209.0,2.0,11.0,13.0,1369910870.0,-7661.735899999738,4864938.303900003,-81.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-67.0,-67.0,-105.0,-105.0
0.0,0.0,211.0,2.0,11.0,13.0,1369910906.0,-7667.339800000191,4864936.697800003,-88.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-74.0,-105.0,-105.0
0.0,0.0,214.0,2.0,11.0,13.0,1369911009.0,-7676.627099998295,4864934.035599999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-83.0,-105.0,-105.0
0.0,0.0,212.0,2.0,11.0,13.0,1369910937.0,-7669.233500000089,4864936.154799998,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-72.0,-105.0,-105.0
0.0,0.0,216.0,2.0,11.0,13.0,1369911088.0,-7684.28240000084,4864931.8413999975,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0
0.0,0.0,215.0,2.0,11.0,13.0,1369911050.0,-7682.543800000101,4864932.339500003,-105.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-93.0,-93.0,-105.0,-105.0
0.0,0.0,237.0,2.0,11.0,13.0,1369911203.0,-7680.134599998593,4864931.4921,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-87.0,-105.0,-105.0
0.0,0.0,218.0,2.0,11.0,13.0,1369911164.0,-7685.72349999845,4864929.890299998,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
0.0,0.0,235.0,2.0,11.0,13.0,1369911362.0,-7646.3392999991775,4864932.2717999965,-78.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-71.0,-105.0,-105.0
0.0,0.0,219.0,2.0,11.0,13.0,1369911258.0,-7675.352499999106,4864932.862899996,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-83.0,-105.0,-105.0
0.0,0.0,220.0,2.0,11.0,13.0,1369911305.0,-7661.896899998188,4864934.618799999,-85.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-69.0,-69.0,-105.0,-105.0
0.0,0.0,233.0,2.0,11.0,13.0,1369911480.0,-7643.385099999607,4864928.0748,-80.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-75.0,-105.0,-105.0
0.0,0.0,234.0,2.0,11.0,13.0,1369911399.0,-7643.993799999356,4864930.197999999,-83.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-72.0,-105.0,-105.0
0.0,0.0,222.0,2.0,11.0,13.0,1369911535.0,-7646.244600001723,4864925.928999998,-79.0,-79.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-74.0,-74.0,-105.0,-105.0
0.0,0.0,230.0,2.0,11.0,13.0,1369911647.0,-7639.649500001222,4864915.041199997,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-87.0,-105.0,-105.0
0.0,0.0,231.0,2.0,11.0,13.0,1369911609.0,-7641.28579999879,4864920.750600003,-89.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-82.0,-105.0,-105.0
0.0,0.0,232.0,2.0,11.0,13.0,1369911571.0,-7641.771899998188,4864922.445900001,-78.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-88.0,-105.0,-105.0
0.0,0.0,224.0,2.0,11.0,13.0,1369911681.0,-7640.703999999911,4864913.5625,-92.0,-90.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-87.0,-105.0,-105.0
0.0,0.0,227.0,2.0,11.0,13.0,1369911754.0,-7636.960200000554,4864905.659699999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
2.0,0.0,214.0,1.0,11.0,13.0,1369926998.0,-7653.343301445246,4864920.963251494,-77.0,-78.0,-105.0,-105.0,-71.0,-71.0,-105.0,-105.0,-83.0,-81.0,-105.0,-105.0
0.0,0.0,225.0,2.0,11.0,13.0,1369911793.0,-7637.728900000453,4864903.183399998,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-92.0,-105.0,-105.0
0.0,0.0,229.0,2.0,11.0,13.0,1369911716.0,-7639.136199999601,4864913.2513,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-89.0,-105.0,-105.0
1.0,0.0,211.0,2.0,11.0,13.0,1369927674.0,-7638.807999998331,4864907.044100001,-91.0,-92.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-75.0,-75.0,-105.0,-105.0
1.0,0.0,209.0,2.0,11.0,13.0,1369927608.0,-7636.297600001097,4864898.285099998,-105.0,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-74.0,-105.0,-105.0
1.0,0.0,210.0,2.0,11.0,13.0,1369927643.0,-7638.276000000536,4864905.187200002,-105.0,-95.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-83.0,-105.0,-105.0
1.0,0.0,208.0,2.0,11.0,13.0,1369927708.0,-7637.002399999648,4864905.532300003,-91.0,-94.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,-81.0,-105.0,-105.0
1.0,0.0,204.0,2.0,11.0,13.0,1369927924.0,-7641.329799998552,4864920.629500002,-78.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-63.0,-61.0,-105.0,-105.0
1.0,0.0,205.0,1.0,11.0,13.0,1369927851.0,-7636.342433217913,4864916.821609519,-92.0,-91.0,-105.0,-105.0,-96.0,-105.0,-105.0,-105.0,-76.0,-77.0,-96.0,-105.0
1.0,0.0,207.0,2.0,11.0,13.0,1369927737.0,-7637.556499999016,4864907.466200002,-90.0,-90.0,-105.0,-105.0,-92.0,-92.0,-105.0,-105.0,-77.0,-74.0,-105.0,-105.0
1.0,0.0,205.0,2.0,11.0,13.0,1369927801.0,-7639.690999999642,4864914.912799999,-86.0,-85.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-67.0,-68.0,-105.0,-105.0
1.0,0.0,206.0,2.0,11.0,13.0,1369927772.0,-7639.180100001395,4864913.130099997,-88.0,-89.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-75.0,-75.0,-105.0,-105.0
1.0,0.0,202.0,2.0,11.0,13.0,1369928018.0,-7643.428199999034,4864927.950800002,-74.0,-73.0,-105.0,-105.0,-66.0,-66.0,-105.0,-105.0,-55.0,-55.0,-105.0,-105.0
1.0,0.0,203.0,2.0,11.0,13.0,1369927968.0,-7641.81230000034,4864922.313900001,-105.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-56.0,-54.0,-105.0,-105.0
1.0,0.0,201.0,2.0,11.0,13.0,1369928052.0,-7644.034899998456,4864930.066799998,-105.0,-76.0,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-53.0,-53.0,-105.0,-105.0
1.0,0.0,202.0,2.0,11.0,13.0,1369927999.0,-7643.428199999034,4864927.950800002,-76.0,-105.0,-105.0,-105.0,-72.0,-72.0,-105.0,-105.0,-52.0,-51.0,-105.0,-105.0
1.0,0.0,214.0,2.0,11.0,13.0,1369928214.0,-7659.935300000012,4864938.7962,-82.0,-78.0,-105.0,-105.0,-87.0,-91.0,-105.0,-105.0,-62.0,-62.0,-105.0,-105.0
1.0,0.0,234.0,2.0,11.0,13.0,1369928140.0,-7646.206399999559,4864932.4318,-75.0,-75.0,-105.0,-105.0,-81.0,-83.0,-105.0,-105.0,-54.0,-53.0,-105.0,-105.0
1.0,0.0,215.0,2.0,11.0,13.0,1369928250.0,-7661.753100000322,4864938.275399998,-76.0,-77.0,-105.0,-105.0,-80.0,-79.0,-105.0,-105.0,-58.0,-60.0,-105.0,-105.0
1.0,0.0,235.0,2.0,11.0,13.0,1369928176.0,-7656.559099998325,4864938.028999999,-74.0,-75.0,-105.0,-105.0,-76.0,-77.0,-105.0,-105.0,-59.0,-57.0,-105.0,-105.0
1.0,0.0,213.0,2.0,11.0,13.0,1369928086.0,-7646.423599999398,4864925.757100001,-74.0,-72.0,-105.0,-105.0,-77.0,-77.0,-105.0,-105.0,-50.0,-50.0,-105.0,-105.0
1.0,0.0,218.0,2.0,11.0,13.0,1369928338.0,-7674.972300000489,4864934.486199997,-105.0,-105.0,-105.0,-105.0,-71.0,-68.0,-105.0,-105.0,-68.0,-76.0,-105.0,-105.0
1.0,0.0,219.0,2.0,11.0,13.0,1369928365.0,-7676.643599998206,4864934.006999999,-105.0,-105.0,-105.0,-105.0,-86.0,-72.0,-105.0,-105.0,-65.0,-65.0,-105.0,-105.0
1.0,0.0,217.0,2.0,11.0,13.0,1369928306.0,-7669.247800000012,4864936.126800001,-105.0,-105.0,-105.0,-105.0,-66.0,-66.0,-105.0,-105.0,-69.0,-67.0,-105.0,-105.0
1.0,0.0,216.0,2.0,11.0,13.0,1369928279.0,-7667.351799998432,4864936.670500003,-77.0,-78.0,-105.0,-105.0,-68.0,-69.0,-105.0,-105.0,-58.0,-57.0,-105.0,-105.0
1.0,0.0,221.0,2.0,11.0,13.0,1369928512.0,-7684.298099998385,4864931.813000001,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-82.0,-82.0,-105.0,-105.0
1.0,0.0,220.0,2.0,11.0,13.0,1369928486.0,-7682.559099998325,4864932.3116,-105.0,-105.0,-105.0,-105.0,-78.0,-77.0,-105.0,-105.0,-86.0,-84.0,-105.0,-105.0
1.0,0.0,226.0,2.0,11.0,13.0,1369928406.0,-7675.406700000167,4864932.779600002,-105.0,-105.0,-105.0,-105.0,-78.0,-78.0,-105.0,-105.0,-72.0,-69.0,-105.0,-105.0
1.0,0.0,224.0,2.0,11.0,13.0,1369928543.0,-7683.855900000781,4864930.357900001,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-81.0,-82.0,-105.0,-105.0
1.0,0.0,225.0,2.0,11.0,13.0,1369928448.0,-7682.084399998188,4864930.865400001,-105.0,-105.0,-105.0,-105.0,-82.0,-83.0,-105.0,-105.0,-77.0,-77.0,-105.0,-105.0
1.0,0.0,233.0,2.0,11.0,13.0,1369928659.0,-7650.165600001812,4864937.056900002,-82.0,-74.0,-105.0,-105.0,-86.0,-94.0,-105.0,-105.0,-53.0,-53.0,-105.0,-105.0
1.0,0.0,222.0,2.0,11.0,13.0,1369928578.0,-7691.338399998844,4864928.212899998,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-87.0,-105.0,-105.0
1.0,0.0,230.0,2.0,11.0,13.0,1369928693.0,-7647.626299999654,4864944.457699999,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-89.0,-89.0
1.0,0.0,223.0,2.0,11.0,13.0,1369928609.0,-7689.513399999589,4864928.736100003,-105.0,-105.0,-105.0,-105.0,-87.0,-86.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0
1.0,0.0,228.0,2.0,11.0,13.0,1369928775.0,-7643.092399999499,4864947.8138,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-82.0,-105.0,-105.0
1.0,0.0,229.0,2.0,11.0,13.0,1369928724.0,-7645.041900001466,4864948.917999998,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-87.0,-79.0
1.0,0.0,130.0,2.0,11.0,13.0,1369928865.0,-7633.04149999842,4864971.012100004,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-85.0,-88.0,-90.0,-70.0,-71.0
1.0,0.0,138.0,2.0,11.0,13.0,1369928913.0,-7632.2586999982595,4864982.0603,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-73.0,-72.0,-105.0,-105.0,-58.0,-58.0
1.0,0.0,128.0,2.0,11.0,13.0,1369928830.0,-7633.205600000918,4864965.108800001,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-82.0
1.0,0.0,116.0,2.0,11.0,13.0,1369928994.0,-7635.040800001472,4864986.063900001,-105.0,-105.0,-88.0,-86.0,-105.0,-105.0,-67.0,-66.0,-105.0,-105.0,-56.0,-56.0
1.0,0.0,115.0,2.0,11.0,13.0,1369928954.0,-7634.477000001818,4864984.097499996,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-78.0,-105.0,-105.0,-57.0,-58.0
1.0,0.0,117.0,2.0,11.0,13.0,1369929037.0,-7636.679000001401,4864991.778700002,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-73.0,-71.0,-105.0,-105.0,-57.0,-56.0
1.0,0.0,118.0,2.0,11.0,13.0,1369929076.0,-7637.177999999374,4864993.520599999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-82.0,-105.0,-105.0,-63.0,-62.0
1.0,0.0,119.0,2.0,11.0,13.0,1369929114.0,-7638.854200001806,4864999.367600001,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-105.0,-64.0,-64.0
1.0,0.0,126.0,2.0,11.0,13.0,1369929205.0,-7639.7153999991715,4865007.160400003,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-73.0
1.0,0.0,120.0,2.0,11.0,13.0,1369929152.0,-7639.35000000149,4865001.098099999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-73.0
1.0,0.0,125.0,2.0,11.0,13.0,1369929234.0,-7640.289599999785,4865009.164800003,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-76.0,-75.0
1.0,0.0,121.0,2.0,11.0,13.0,1369929174.0,-7640.98050000146,4865006.785599999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-73.0,-74.0
1.0,0.0,101.0,2.0,11.0,13.0,1369929437.0,-7618.763300001621,4864975.433799997,-105.0,-105.0,-82.0,-85.0,-105.0,-105.0,-77.0,-78.0,-105.0,-105.0,-60.0,-60.0
1.0,0.0,123.0,2.0,11.0,13.0,1369929350.0,-7642.445999998599,4865016.687799998,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-79.0,-79.0
1.0,0.0,124.0,2.0,11.0,13.0,1369929308.0,-7641.899399999529,4865014.780100003,-105.0,-105.0,-90.0,-105.0,-105.0,-105.0,-90.0,-93.0,-105.0,-105.0,-84.0,-86.0
1.0,0.0,122.0,2.0,11.0,13.0,1369929270.0,-7641.573199998587,4865008.853,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-73.0,-75.0
1.0,0.0,105.0,2.0,11.0,13.0,1369929694.0,-7603.565099999309,4864979.790100001,-105.0,-105.0,-70.0,-73.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-72.0,-71.0
1.0,0.0,114.0,2.0,11.0,13.0,1369929556.0,-7616.670099999756,4864979.499200001,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-83.0,-82.0,-105.0,-105.0,-72.0,-71.0
1.0,0.0,104.0,2.0,11.0,13.0,1369929659.0,-7609.25039999932,4864978.160700001,-105.0,-105.0,-86.0,-87.0,-105.0,-105.0,-91.0,-89.0,-105.0,-105.0,-65.0,-66.0
1.0,0.0,102.0,2.0,11.0,13.0,1369929490.0,-7616.688900001347,4864976.028099999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-88.0,-94.0,-105.0,-59.0,-59.0
1.0,0.0,103.0,2.0,11.0,13.0,1369929603.0,-7611.129000000656,4864977.622000001,-105.0,-105.0,-84.0,-82.0,-105.0,-105.0,-79.0,-78.0,-105.0,-105.0,-65.0,-65.0
1.0,0.0,107.0,2.0,11.0,13.0,1369929807.0,-7596.20320000127,4864981.900200002,-105.0,-105.0,-69.0,-71.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-83.0
1.0,0.0,113.0,2.0,11.0,13.0,1369929723.0,-7603.192400000989,4864981.479000002,-105.0,-105.0,-68.0,-68.0,-105.0,-105.0,-89.0,-89.0,-105.0,-105.0,-69.0,-72.0
1.0,0.0,106.0,2.0,11.0,13.0,1369929760.0,-7601.616200000048,4864980.348899998,-105.0,-105.0,-73.0,-73.0,-105.0,-105.0,-88.0,-88.0,-105.0,-105.0,-74.0,-75.0
1.0,0.0,112.0,2.0,11.0,13.0,1369930241.0,-7596.648699998856,4864983.354699999,-105.0,-105.0,-66.0,-67.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-80.0,-80.0
1.0,0.0,110.0,2.0,11.0,13.0,1369930333.0,-7589.062399998307,4864985.529100001,-105.0,-105.0,-85.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-87.0
1.0,0.0,108.0,2.0,11.0,13.0,1369930301.0,-7594.264100000262,4864982.456100002,-105.0,-105.0,-69.0,-70.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-87.0
1.0,0.0,111.0,2.0,11.0,13.0,1369930269.0,-7594.736999999732,4864983.902400002,-105.0,-105.0,-75.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-75.0
1.0,0.0,109.0,2.0,11.0,13.0,1369930366.0,-7587.102299999446,4864986.090999998,-105.0,-105.0,-80.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-89.0
2.0,0.0,132.0,2.0,11.0,13.0,1370012726.0,-7633.236699998379,4864965.063299999,-105.0,-105.0,-86.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-92.0
2.0,0.0,140.0,2.0,11.0,13.0,1370012947.0,-7632.1528999991715,4864981.863899998,-105.0,-105.0,-68.0,-69.0,-105.0,-105.0,-77.0,-78.0,-105.0,-105.0,-71.0,-71.0
2.0,0.0,117.0,2.0,11.0,13.0,1370012977.0,-7634.477000001818,4864984.097499996,-105.0,-105.0,-69.0,-71.0,-105.0,-105.0,-72.0,-73.0,-105.0,-105.0,-73.0,-73.0
2.0,0.0,134.0,2.0,11.0,13.0,1370012822.0,-7633.292500000447,4864970.058799997,-105.0,-105.0,-87.0,-87.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-77.0,-78.0
2.0,0.0,133.0,2.0,11.0,13.0,1370012763.0,-7635.6803999990225,4864966.449299999,-105.0,-105.0,-88.0,-87.0,-105.0,-105.0,-87.0,-85.0,-105.0,-105.0,-80.0,-80.0
2.0,0.0,138.0,2.0,11.0,13.0,1370012903.0,-7628.134500000626,4864977.021200001,-105.0,-105.0,-72.0,-73.0,-105.0,-105.0,-76.0,-76.0,-105.0,-105.0,-74.0,-75.0
2.0,0.0,118.0,2.0,11.0,13.0,1370013007.0,-7635.040800001472,4864986.063900001,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-61.0,-61.0,-105.0,-105.0,-68.0,-70.0
2.0,0.0,120.0,2.0,11.0,13.0,1370013077.0,-7637.177999999374,4864993.520599999,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-80.0,-80.0,-105.0,-105.0,-77.0,-80.0
2.0,0.0,121.0,2.0,11.0,13.0,1370013111.0,-7638.814300000668,4864999.228200004,-105.0,-105.0,-81.0,-81.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-86.0,-105.0
2.0,0.0,119.0,2.0,11.0,13.0,1370013048.0,-7636.667899999767,4864991.739799999,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-67.0,-68.0,-105.0,-105.0,-76.0,-78.0
2.0,0.0,124.0,2.0,11.0,13.0,1370013267.0,-7641.573199998587,4865008.853,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
2.0,0.0,122.0,2.0,11.0,13.0,1370013143.0,-7639.35000000149,4865001.098099999,-105.0,-105.0,-78.0,-77.0,-105.0,-105.0,-84.0,-78.0,-105.0,-105.0,-80.0,-105.0
2.0,0.0,125.0,2.0,11.0,13.0,1370013294.0,-7642.445999998599,4865016.687799998,-105.0,-105.0,-88.0,-89.0,-105.0,-105.0,-95.0,-93.0,-105.0,-105.0,-105.0,-105.0
2.0,0.0,123.0,2.0,11.0,13.0,1370013174.0,-7640.98050000146,4865006.785599999,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0
2.0,0.0,126.0,2.0,11.0,13.0,1370013340.0,-7641.899399999529,4865014.780100003,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-94.0
2.0,0.0,128.0,2.0,11.0,13.0,1370013408.0,-7639.7153999991715,4865007.160400003,-105.0,-105.0,-92.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0
2.0,0.0,127.0,2.0,11.0,13.0,1370013371.0,-7640.289599999785,4865009.164800003,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-89.0
2.0,0.0,128.0,1.0,11.0,13.0,1370013443.0,-7634.934135507792,4865007.513685353,-105.0,-105.0,-95.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
2.0,0.0,126.0,2.0,11.0,13.0,1370013320.0,-7641.899399999529,4865014.780100003,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-89.0,-88.0,-105.0,-105.0,-92.0,-105.0
2.0,0.0,101.0,2.0,11.0,13.0,1370013662.0,-7618.763300001621,4864975.433799997,-105.0,-105.0,-73.0,-73.0,-105.0,-105.0,-68.0,-68.0,-105.0,-105.0,-65.0,-64.0
2.0,0.0,139.0,2.0,11.0,13.0,1370013634.0,-7622.054600000381,4864976.294200003,-105.0,-105.0,-67.0,-105.0,-105.0,-105.0,-67.0,-66.0,-105.0,-105.0,-71.0,-67.0
2.0,0.0,129.0,2.0,11.0,13.0,1370013523.0,-7637.84259999916,4865000.627700001,-105.0,-105.0,-105.0,-75.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-77.0,-77.0
2.0,0.0,130.0,2.0,11.0,13.0,1370013558.0,-7631.815499998629,4864988.132799998,-105.0,-105.0,-69.0,-105.0,-105.0,-105.0,-65.0,-66.0,-105.0,-105.0,-73.0,-75.0
2.0,0.0,104.0,2.0,11.0,13.0,1370013754.0,-7609.25039999932,4864978.160700001,-105.0,-105.0,-62.0,-62.0,-105.0,-105.0,-74.0,-74.0,-105.0,-105.0,-70.0,-73.0
2.0,0.0,106.0,2.0,11.0,13.0,1370013826.0,-7601.616200000048,4864980.348899998,-105.0,-105.0,-37.0,-37.0,-105.0,-105.0,-82.0,-83.0,-105.0,-105.0,-84.0,-84.0
2.0,0.0,103.0,2.0,11.0,13.0,1370013723.0,-7611.129000000656,4864977.622000001,-105.0,-95.0,-60.0,-59.0,-105.0,-105.0,-79.0,-79.0,-105.0,-105.0,-71.0,-71.0
2.0,0.0,105.0,2.0,11.0,13.0,1370013787.0,-7603.565099999309,4864979.790100001,-105.0,-96.0,-56.0,-56.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-81.0
2.0,0.0,102.0,2.0,11.0,13.0,1370013695.0,-7616.688900001347,4864976.028099999,-105.0,-105.0,-68.0,-67.0,-105.0,-105.0,-64.0,-64.0,-105.0,-105.0,-64.0,-65.0
2.0,0.0,107.0,2.0,11.0,13.0,1370013856.0,-7596.20320000127,4864981.900200002,-97.0,-95.0,-50.0,-49.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-89.0
2.0,0.0,108.0,2.0,11.0,13.0,1370013884.0,-7594.264100000262,4864982.456100002,-105.0,-105.0,-46.0,-46.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-91.0
2.0,0.0,109.0,2.0,11.0,13.0,1370013916.0,-7587.102299999446,4864986.090999998,-105.0,-105.0,-67.0,-66.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-90.0,-88.0
2.0,0.0,110.0,2.0,11.0,13.0,1370013941.0,-7589.062399998307,4864985.529100001,-105.0,-105.0,-59.0,-59.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-85.0
2.0,0.0,115.0,2.0,11.0,13.0,1370014103.0,-7616.9461999982595,4864980.0132,-105.0,-105.0,-76.0,-75.0,-105.0,-105.0,-60.0,-61.0,-105.0,-105.0,-64.0,-64.0
2.0,0.0,111.0,2.0,11.0,13.0,1370013975.0,-7594.736999999732,4864983.902400002,-105.0,-105.0,-53.0,-54.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-86.0,-86.0
2.0,0.0,112.0,2.0,11.0,13.0,1370014009.0,-7596.648699998856,4864983.354699999,-105.0,-105.0,-43.0,-44.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,-89.0,-88.0
2.0,0.0,113.0,2.0,11.0,13.0,1370014040.0,-7602.096400000155,4864981.792999998,-105.0,-105.0,-43.0,-43.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,-77.0,-77.0
2.0,0.0,114.0,2.0,11.0,13.0,1370014069.0,-7604.017799999565,4864981.242399998,-105.0,-105.0,-41.0,-40.0,-105.0,-105.0,-84.0,-83.0,-105.0,-105.0,-87.0,-85.0
2.0,0.0,241.0,2.0,11.0,13.0,1370336089.0,-7650.165600001812,4864937.056900002,-75.0,-73.0,-105.0,-105.0,-79.0,-81.0,-105.0,-105.0,-84.0,-84.0,-105.0,-105.0
2.0,0.0,230.0,2.0,11.0,13.0,1370335978.0,-7643.117800001055,4864947.830799997,-85.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
2.0,0.0,231.0,2.0,11.0,13.0,1370335943.0,-7648.530400000513,4864942.806100003,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0
